masses      stau_mix      LO_data      NLO_data      NLO_err      Alpha_err
3.14740e+03 1.00000e+00 3.28292e-08 3.54165e-08 2.08083e-08 -1.85021e-09
3.26720e+03 1.00000e+00 1.87166e-08 2.03494e-08 1.15377e-08 -1.40488e-09
2.42740e+03 1.00000e+00 1.28729e-06 1.44182e-06 4.70150e-07 -5.58442e-08
3.82160e+02 1.00000e+00 5.71310e-01 6.79406e-01 1.87324e-02 1.32891e-03
9.59030e+02 1.00000e+00 4.89978e-03 5.84987e-03 3.07016e-04 -1.01299e-05
2.44430e+03 1.00000e+00 1.16266e-06 1.25373e-06 4.40423e-07 -4.17609e-08
2.89250e+02 1.00000e+00 1.72270e+00 2.16819e+00 5.93141e-02 2.37662e-02
1.17860e+03 1.00000e+00 1.20400e-03 1.40270e-03 1.03211e-04 -3.10148e-05
2.64870e+03 1.00000e+00 3.93377e-07 4.38443e-07 1.90708e-07 5.39527e-09
1.71040e+03 1.00000e+00 5.78834e-05 6.42116e-05 9.10263e-06 -2.22981e-07
2.49280e+03 1.00000e+00 8.98560e-07 9.68702e-07 3.71026e-07 -2.71892e-08
2.14240e+03 1.00000e+00 5.74358e-06 6.21446e-06 1.58568e-06 -6.01266e-08
2.87470e+03 1.00000e+00 1.25779e-07 1.36672e-07 7.85019e-08 -3.43167e-09
2.60520e+03 1.00000e+00 4.81363e-07 5.34475e-07 2.33591e-07 -1.12601e-08
2.86080e+03 1.00000e+00 1.32976e-07 1.48919e-07 8.74387e-08 -4.37425e-09
1.65710e+03 1.00000e+00 7.71684e-05 8.79584e-05 1.06767e-05 -6.92795e-07
1.15930e+03 1.00000e+00 1.38988e-03 1.57208e-03 1.14237e-04 -6.82803e-05
1.13110e+03 1.00000e+00 1.62091e-03 1.80708e-03 1.41040e-04 5.75932e-06
2.48400e+03 1.00000e+00 9.22393e-07 1.05101e-06 3.81699e-07 -4.03401e-08
3.09750e+03 1.00000e+00 4.10131e-08 4.53747e-08 2.59822e-08 -3.40134e-09
2.69450e+03 1.00000e+00 3.22572e-07 3.56641e-07 1.60450e-07 -1.48317e-08
2.27190e+03 1.00000e+00 2.88513e-06 3.07745e-06 9.39904e-07 -5.26397e-08
1.23470e+03 1.00000e+00 9.09606e-04 9.93237e-04 8.76494e-05 -3.39051e-05
3.32250e+02 1.00000e+00 1.02362e+00 1.20848e+00 3.34029e-02 4.59643e-03
1.31560e+03 1.00000e+00 5.46886e-04 6.03349e-04 4.66983e-05 4.49535e-05
2.19840e+03 1.00000e+00 4.27741e-06 4.66708e-06 1.21701e-06 -2.61652e-07
2.39060e+03 1.00000e+00 1.54082e-06 1.69557e-06 5.32884e-07 -5.06558e-08
4.26210e+02 1.00000e+00 3.50938e-01 4.19930e-01 1.21863e-02 -6.82470e-03
1.77790e+03 1.00000e+00 4.09455e-05 4.46360e-05 7.14225e-06 6.42930e-07
2.55110e+03 1.00000e+00 6.68313e-07 7.12191e-07 2.90112e-07 -9.85375e-09
1.63280e+03 1.00000e+00 9.03450e-05 9.92316e-05 1.31317e-05 -3.32191e-06
2.44300e+03 1.00000e+00 1.12838e-06 1.27279e-06 4.28620e-07 -2.46487e-08
3.38410e+03 1.00000e+00 1.07767e-08 1.18562e-08 7.33036e-09 -1.05616e-09
1.18470e+03 1.00000e+00 1.14730e-03 1.35008e-03 9.49361e-05 -2.88550e-05
3.34510e+03 1.00000e+00 1.26944e-08 1.43653e-08 9.08916e-09 -1.17235e-09
2.35010e+03 1.00000e+00 1.87770e-06 2.10798e-06 6.50976e-07 -5.70590e-08
2.59630e+03 1.00000e+00 5.32484e-07 5.75034e-07 2.38205e-07 -2.27551e-08
3.27010e+03 1.00000e+00 1.81225e-08 2.05290e-08 1.23172e-08 -2.13066e-09
5.21040e+02 1.00000e+00 1.40654e-01 1.61913e-01 5.98754e-03 4.53745e-04
9.91820e+02 1.00000e+00 4.03488e-03 4.64277e-03 2.70914e-04 -3.15561e-05
2.81390e+03 1.00000e+00 1.72757e-07 1.83815e-07 1.02349e-07 -9.80498e-09
2.64040e+02 1.00000e+00 2.56207e+00 3.08508e+00 8.83679e-02 -1.59926e-02
9.83960e+02 1.00000e+00 4.04779e-03 4.80761e-03 2.87597e-04 3.23313e-05
2.77500e+03 1.00000e+00 2.11589e-07 2.31132e-07 1.24683e-07 -7.53665e-09
1.15130e+03 1.00000e+00 1.52167e-03 1.64907e-03 1.24864e-04 3.85005e-05
7.81110e+02 1.00000e+00 1.69216e-02 1.93097e-02 9.88948e-04 -4.57548e-05
2.32600e+03 1.00000e+00 2.21521e-06 2.38115e-06 7.10166e-07 -1.97890e-08
2.59160e+03 1.00000e+00 5.45477e-07 5.77703e-07 2.37075e-07 -2.08014e-08
4.04780e+02 1.00000e+00 4.41452e-01 5.21749e-01 1.56728e-02 3.07059e-03
5.64790e+02 1.00000e+00 9.21778e-02 1.08334e-01 4.18794e-03 2.68971e-04
3.39020e+03 1.00000e+00 1.04227e-08 1.15351e-08 6.78123e-09 -1.25707e-09
3.47360e+03 1.00000e+00 7.29607e-09 7.93736e-09 5.51080e-09 -9.52410e-10
1.82300e+03 1.00000e+00 3.10852e-05 3.51854e-05 6.00147e-06 -1.56319e-06
3.37590e+03 1.00000e+00 1.13047e-08 1.20473e-08 7.55231e-09 -1.35081e-09
7.96630e+02 1.00000e+00 1.49126e-02 1.82862e-02 9.69033e-04 3.56678e-05
3.13960e+03 1.00000e+00 3.39573e-08 3.75710e-08 2.08864e-08 -3.88128e-09
2.54300e+03 1.00000e+00 6.67693e-07 7.69752e-07 3.11535e-07 -1.39937e-08
1.01600e+03 1.00000e+00 3.40975e-03 3.95112e-03 2.80053e-04 -5.98822e-05
1.59070e+03 1.00000e+00 1.13457e-04 1.27967e-04 1.57636e-05 -8.75402e-08
3.06290e+03 1.00000e+00 4.81028e-08 5.45633e-08 3.28310e-08 -1.81282e-09
2.57110e+03 1.00000e+00 5.86911e-07 6.49146e-07 2.55870e-07 1.08984e-08
3.50440e+03 1.00000e+00 6.10792e-09 6.92782e-09 4.72809e-09 -5.67681e-10
1.13580e+03 1.00000e+00 1.55579e-03 1.88283e-03 1.23790e-04 -1.57759e-05
2.85640e+03 1.00000e+00 1.32761e-07 1.53352e-07 8.94405e-08 -9.97061e-09
3.29400e+03 1.00000e+00 1.61538e-08 1.78365e-08 1.09556e-08 -1.73041e-09
5.70780e+02 1.00000e+00 8.78096e-02 1.03044e-01 4.02745e-03 -1.45733e-04
2.54070e+03 1.00000e+00 7.15029e-07 7.80871e-07 3.14815e-07 -2.41588e-08
1.68090e+03 1.00000e+00 6.90324e-05 7.73237e-05 1.08978e-05 4.80300e-07
1.91040e+02 1.00000e+00 8.60242e+00 1.04865e+01 3.36881e-01 -2.03060e-01
2.40100e+03 1.00000e+00 1.47969e-06 1.65830e-06 5.31768e-07 -4.56200e-08
3.16980e+03 1.00000e+00 2.89039e-08 3.18110e-08 1.82168e-08 -2.73867e-09
1.80500e+03 1.00000e+00 3.60655e-05 3.86031e-05 6.22012e-06 -1.04445e-06
2.61860e+03 1.00000e+00 4.66793e-07 5.13949e-07 2.11325e-07 -2.78800e-08
1.78000e+03 1.00000e+00 4.06286e-05 4.46752e-05 6.57429e-06 -1.13140e-06
2.00320e+02 1.00000e+00 7.26206e+00 8.67316e+00 2.69278e-01 2.52681e-01
2.42010e+03 1.00000e+00 1.31458e-06 1.46095e-06 4.92540e-07 1.24172e-08
3.14560e+03 1.00000e+00 3.27503e-08 3.60870e-08 2.13985e-08 -3.38725e-09
3.14220e+03 1.00000e+00 3.43002e-08 3.66417e-08 2.22174e-08 -2.70614e-09
3.31690e+03 1.00000e+00 1.46006e-08 1.60630e-08 1.00581e-08 -1.61919e-09
3.32470e+02 1.00000e+00 9.84178e-01 1.22783e+00 3.97109e-02 -2.05121e-02
1.85530e+03 1.00000e+00 2.62164e-05 2.98394e-05 4.99354e-06 2.30403e-07
2.22630e+03 1.00000e+00 3.63442e-06 3.96597e-06 1.08431e-06 4.95891e-08
1.12920e+03 1.00000e+00 1.71734e-03 1.89356e-03 1.37341e-04 3.24967e-05
1.44680e+02 1.00000e+00 2.31982e+01 2.89977e+01 8.09909e-01 4.25640e-01
1.88840e+03 1.00000e+00 2.28159e-05 2.55104e-05 4.22037e-06 -2.40927e-07
2.86200e+03 1.00000e+00 1.33856e-07 1.45551e-07 8.67268e-08 -6.37538e-09
9.25040e+02 1.00000e+00 6.04491e-03 7.09608e-03 4.80239e-04 -4.90638e-05
3.10560e+03 1.00000e+00 4.02917e-08 4.26656e-08 2.56556e-08 -4.34790e-09
2.46440e+03 1.00000e+00 1.02967e-06 1.12402e-06 3.92175e-07 -2.81368e-08
7.52060e+02 1.00000e+00 2.11437e-02 2.39301e-02 1.38379e-03 -2.96101e-04
9.99650e+02 1.00000e+00 3.66666e-03 4.33805e-03 2.90139e-04 -4.57615e-05
3.44970e+02 1.00000e+00 8.71126e-01 1.03641e+00 3.20753e-02 -7.97850e-03
2.76180e+03 1.00000e+00 2.24121e-07 2.47420e-07 1.23901e-07 -1.45548e-08
1.58130e+03 1.00000e+00 1.17441e-04 1.31810e-04 1.68420e-05 -3.82326e-06
3.37980e+03 1.00000e+00 1.11753e-08 1.18786e-08 7.17331e-09 -1.52409e-09
1.53400e+03 1.00000e+00 1.54038e-04 1.70719e-04 1.92335e-05 -1.20922e-07
6.67450e+02 1.00000e+00 4.06734e-02 4.73670e-02 2.31905e-03 -7.60794e-04
1.02200e+03 1.00000e+00 3.26507e-03 3.73297e-03 2.16321e-04 -8.42160e-05
1.05240e+03 1.00000e+00 2.76091e-03 2.95790e-03 2.20079e-04 3.80743e-06
1.93590e+03 1.00000e+00 1.73930e-05 1.87165e-05 3.66795e-06 -1.53036e-07
1.32430e+03 1.00000e+00 5.16699e-04 5.75238e-04 5.47013e-05 3.81317e-06
2.38090e+03 1.00000e+00 1.61641e-06 1.79047e-06 5.66443e-07 -6.48545e-08
1.97570e+03 1.00000e+00 1.35949e-05 1.52559e-05 2.96749e-06 -2.36053e-07
7.89170e+02 1.00000e+00 1.62335e-02 1.78289e-02 1.00474e-03 -3.02434e-04
3.16610e+03 1.00000e+00 2.91490e-08 3.24961e-08 1.90119e-08 -3.68202e-09
7.73840e+02 1.00000e+00 1.81285e-02 2.02667e-02 1.02871e-03 2.82602e-04
2.40860e+03 1.00000e+00 1.37471e-06 1.57167e-06 4.87245e-07 -5.43130e-08
2.57570e+03 1.00000e+00 5.91575e-07 6.36009e-07 2.66118e-07 -1.82994e-08
1.34400e+03 1.00000e+00 4.64689e-04 5.22292e-04 4.83172e-05 -4.44838e-06
2.70010e+03 1.00000e+00 3.06376e-07 3.30812e-07 1.70982e-07 -1.09995e-08
3.62460e+02 1.00000e+00 6.95630e-01 8.51690e-01 2.80728e-02 9.71128e-03
1.41760e+03 1.00000e+00 3.11284e-04 3.36550e-04 3.30387e-05 -1.71254e-07
3.15860e+03 1.00000e+00 3.10159e-08 3.38777e-08 1.97047e-08 -2.37336e-09
3.99250e+02 1.00000e+00 4.57544e-01 5.53099e-01 1.56462e-02 9.89128e-03
5.03030e+02 1.00000e+00 1.62535e-01 1.93900e-01 6.70433e-03 -2.50502e-03
2.81440e+03 1.00000e+00 1.66430e-07 1.87527e-07 1.01111e-07 -1.04535e-08
1.58880e+03 1.00000e+00 1.12635e-04 1.28415e-04 1.46406e-05 -2.80808e-06
2.02270e+03 1.00000e+00 1.08490e-05 1.24795e-05 2.46853e-06 -1.11506e-07
2.80020e+03 1.00000e+00 1.81779e-07 1.95794e-07 1.13146e-07 -1.23768e-08
2.82780e+03 1.00000e+00 1.57705e-07 1.71102e-07 9.89646e-08 -1.43109e-08
3.23080e+03 1.00000e+00 2.19054e-08 2.39465e-08 1.55731e-08 -2.05314e-09
3.02990e+03 1.00000e+00 5.71733e-08 6.39969e-08 3.49352e-08 -2.50896e-09
6.04150e+02 1.00000e+00 6.63092e-02 7.79241e-02 2.86946e-03 2.56797e-04
2.99120e+03 1.00000e+00 6.96847e-08 7.86785e-08 4.34841e-08 -4.50766e-09
2.59800e+03 1.00000e+00 5.11607e-07 5.59451e-07 2.36199e-07 -1.70910e-08
3.19940e+03 1.00000e+00 2.57199e-08 2.75401e-08 1.67757e-08 -2.06964e-09
1.08370e+03 1.00000e+00 2.21982e-03 2.42977e-03 1.79980e-04 -1.18494e-05
3.22710e+03 1.00000e+00 2.20304e-08 2.47413e-08 1.35884e-08 -2.68195e-09
1.13480e+03 1.00000e+00 1.63635e-03 1.82889e-03 1.46790e-04 8.75484e-06
3.29510e+03 1.00000e+00 1.61614e-08 1.80831e-08 1.11136e-08 -1.48439e-09
2.65850e+03 1.00000e+00 3.73411e-07 4.07244e-07 1.96320e-07 -1.63752e-08
1.03640e+03 1.00000e+00 2.98365e-03 3.23352e-03 2.30216e-04 5.36854e-06
3.05210e+03 1.00000e+00 5.06282e-08 5.71506e-08 3.41069e-08 -3.96598e-09
7.71990e+02 1.00000e+00 1.80813e-02 2.21878e-02 1.13727e-03 9.29761e-05
8.18820e+02 1.00000e+00 1.27361e-02 1.51630e-02 7.97515e-04 -2.29369e-06
8.10450e+02 1.00000e+00 1.36125e-02 1.53479e-02 9.23365e-04 -1.21479e-04
1.60400e+03 1.00000e+00 1.06188e-04 1.16966e-04 1.54311e-05 2.26987e-06
3.07900e+03 1.00000e+00 4.51816e-08 4.98866e-08 2.94052e-08 -5.31643e-09
1.65850e+03 1.00000e+00 7.78456e-05 8.91813e-05 1.14807e-05 -8.55558e-07
3.46140e+03 1.00000e+00 7.71144e-09 8.16880e-09 5.14994e-09 -7.86705e-10
1.82050e+03 1.00000e+00 3.25259e-05 3.48344e-05 6.02494e-06 -1.39820e-06
3.06710e+03 1.00000e+00 4.79657e-08 5.15191e-08 3.01385e-08 -3.18853e-09
4.00120e+02 1.00000e+00 4.56041e-01 5.48502e-01 1.78460e-02 8.15765e-03
2.24550e+03 1.00000e+00 3.39150e-06 3.54928e-06 9.97892e-07 -7.19595e-08
8.63630e+02 1.00000e+00 9.40835e-03 1.10251e-02 5.94407e-04 -2.35075e-04
2.64180e+03 1.00000e+00 4.14378e-07 4.48643e-07 1.99939e-07 -1.60905e-08
2.56900e+03 1.00000e+00 6.00401e-07 6.63173e-07 2.63173e-07 -8.85656e-09
1.07930e+03 1.00000e+00 2.26297e-03 2.63277e-03 1.66871e-04 -7.89757e-05
3.30960e+03 1.00000e+00 1.51945e-08 1.66089e-08 1.12791e-08 -1.34477e-09
1.38860e+03 1.00000e+00 3.58678e-04 4.11035e-04 3.59395e-05 -2.43736e-06
2.50510e+03 1.00000e+00 8.42042e-07 9.37489e-07 3.43034e-07 -1.06778e-08
2.80440e+03 1.00000e+00 1.74458e-07 2.00624e-07 1.08146e-07 -1.31812e-08
2.18690e+03 1.00000e+00 4.30685e-06 5.14655e-06 1.28254e-06 2.69376e-08
2.67210e+03 1.00000e+00 3.48136e-07 3.90231e-07 1.85586e-07 -2.48577e-08
2.97750e+03 1.00000e+00 7.36296e-08 8.13099e-08 4.91872e-08 -5.11770e-09
1.65050e+03 1.00000e+00 8.07571e-05 9.12594e-05 1.11441e-05 -1.18282e-07
1.20780e+03 1.00000e+00 9.98219e-04 1.16070e-03 9.25968e-05 -1.34222e-05
6.09580e+02 1.00000e+00 6.48513e-02 7.46892e-02 2.73383e-03 -1.05819e-03
5.27880e+02 1.00000e+00 1.32366e-01 1.50738e-01 5.51650e-03 2.47924e-03
6.48370e+02 1.00000e+00 4.71343e-02 5.38884e-02 2.28558e-03 6.84779e-04
6.98190e+02 1.00000e+00 3.07787e-02 3.66708e-02 1.81612e-03 -7.23570e-04
3.37130e+03 1.00000e+00 1.13955e-08 1.22808e-08 8.23628e-09 -1.42293e-09
1.68140e+03 1.00000e+00 6.89124e-05 7.52318e-05 1.12457e-05 -1.26394e-06
2.57240e+03 1.00000e+00 5.73699e-07 6.52110e-07 2.52129e-07 -1.89078e-08
1.36210e+03 1.00000e+00 4.07969e-04 4.54241e-04 4.59469e-05 -4.17403e-06
9.43220e+02 1.00000e+00 5.59556e-03 6.35132e-03 3.45560e-04 1.86619e-04
6.57800e+02 1.00000e+00 4.31826e-02 4.88080e-02 2.01195e-03 -1.65386e-03
3.14760e+03 1.00000e+00 3.15377e-08 3.55992e-08 2.10522e-08 -3.00664e-09
1.32110e+03 1.00000e+00 5.47283e-04 5.97959e-04 5.34855e-05 -1.80759e-05
2.34110e+03 1.00000e+00 2.02064e-06 2.20713e-06 6.40748e-07 7.72437e-09
2.21790e+03 1.00000e+00 3.68312e-06 4.23871e-06 1.06867e-06 -1.36937e-07
2.25470e+03 1.00000e+00 3.07182e-06 3.39308e-06 9.07691e-07 -9.12081e-09
3.41540e+03 1.00000e+00 9.23166e-09 1.00795e-08 6.37623e-09 -1.14433e-09
6.91790e+02 1.00000e+00 3.25608e-02 3.86891e-02 1.86824e-03 -1.15982e-03
2.44500e+03 1.00000e+00 1.15746e-06 1.28521e-06 4.54837e-07 -4.24225e-08
4.38350e+02 1.00000e+00 3.04776e-01 3.66303e-01 1.23063e-02 -1.91983e-03
9.30860e+02 1.00000e+00 5.76974e-03 6.57994e-03 4.23838e-04 -5.34191e-05
1.92270e+03 1.00000e+00 1.87797e-05 2.11482e-05 3.66585e-06 -8.19952e-07
1.97470e+03 1.00000e+00 1.40210e-05 1.58616e-05 2.80849e-06 -3.43762e-07
1.30300e+03 1.00000e+00 5.82876e-04 6.75929e-04 5.80917e-05 -3.37605e-06
1.28030e+03 1.00000e+00 6.84559e-04 7.35285e-04 7.15348e-05 -1.41774e-05
2.33220e+03 1.00000e+00 2.07713e-06 2.28042e-06 7.30114e-07 -1.76308e-09
2.82610e+03 1.00000e+00 1.60791e-07 1.77401e-07 1.01259e-07 -8.47114e-09
1.51820e+02 1.00000e+00 1.94820e+01 2.44800e+01 8.10606e-01 -2.36400e-01
1.50460e+03 1.00000e+00 1.82843e-04 2.09666e-04 2.17104e-05 -3.03210e-06
2.08840e+03 1.00000e+00 7.44752e-06 8.33161e-06 1.86217e-06 4.10097e-08
3.20800e+03 1.00000e+00 2.40139e-08 2.65577e-08 1.46221e-08 -1.78135e-09
9.37690e+02 1.00000e+00 5.93755e-03 6.45614e-03 4.16231e-04 -5.37080e-08
1.47310e+03 1.00000e+00 2.20076e-04 2.40202e-04 2.30617e-05 -2.68467e-06
2.98690e+03 1.00000e+00 7.01319e-08 7.59337e-08 4.42448e-08 -2.89064e-09
9.89380e+02 1.00000e+00 3.95843e-03 4.49180e-03 3.18027e-04 1.67714e-04
3.94940e+02 1.00000e+00 4.81070e-01 5.88363e-01 2.06550e-02 1.23646e-03
2.15440e+03 1.00000e+00 5.52133e-06 6.17736e-06 1.39953e-06 8.26834e-08
7.63460e+02 1.00000e+00 1.95606e-02 2.27709e-02 1.21474e-03 -1.30663e-05
2.84660e+03 1.00000e+00 1.43873e-07 1.60342e-07 8.82700e-08 -2.18595e-09
1.38310e+03 1.00000e+00 3.55142e-04 4.23709e-04 4.04939e-05 -1.97115e-05
1.85820e+03 1.00000e+00 2.61414e-05 2.88375e-05 5.13463e-06 6.40475e-10
1.88470e+03 1.00000e+00 2.20079e-05 2.53324e-05 4.48318e-06 -2.94402e-07
1.62920e+03 1.00000e+00 9.31300e-05 1.00732e-04 1.21527e-05 -1.17337e-06
1.82970e+03 1.00000e+00 3.13089e-05 3.50074e-05 5.79721e-06 -1.02859e-06
4.94520e+02 1.00000e+00 1.75513e-01 2.11632e-01 7.14551e-03 -2.46704e-03
3.76780e+02 1.00000e+00 5.86272e-01 7.06238e-01 2.28163e-02 -4.81910e-03
1.10060e+03 1.00000e+00 1.88518e-03 2.28482e-03 1.52148e-04 -2.67461e-05
1.64440e+03 1.00000e+00 8.52341e-05 9.36093e-05 1.20554e-05 -1.76668e-06
2.51740e+03 1.00000e+00 7.85220e-07 8.50301e-07 3.39438e-07 -2.81012e-08
1.35860e+03 1.00000e+00 4.30403e-04 4.82359e-04 4.28532e-05 -5.57061e-06
3.05180e+03 1.00000e+00 5.11748e-08 5.65344e-08 3.20637e-08 -2.89092e-09
4.59100e+02 1.00000e+00 2.53218e-01 2.90253e-01 9.77304e-03 2.52945e-04
1.94430e+03 1.00000e+00 1.58739e-05 1.84601e-05 3.37572e-06 4.12159e-08
1.04410e+03 1.00000e+00 2.85948e-03 3.28300e-03 1.93001e-04 -4.39837e-05
2.86870e+03 1.00000e+00 1.27239e-07 1.46065e-07 8.27158e-08 -6.30782e-09
2.87390e+03 1.00000e+00 1.28611e-07 1.36521e-07 7.93198e-08 -6.94319e-09
1.63600e+03 1.00000e+00 8.97860e-05 1.00558e-04 1.29784e-05 -7.69217e-07
1.45840e+03 1.00000e+00 2.35381e-04 2.59515e-04 2.56368e-05 -2.87944e-06
1.66700e+03 1.00000e+00 7.56475e-05 7.99152e-05 1.14351e-05 4.63984e-07
1.01180e+03 1.00000e+00 3.45428e-03 3.88700e-03 2.58546e-04 -1.45419e-04
2.56040e+02 1.00000e+00 2.83660e+00 3.46079e+00 9.96469e-02 4.82761e-03
2.55820e+03 1.00000e+00 6.28854e-07 7.11221e-07 2.99318e-07 -5.53800e-08
2.96210e+03 1.00000e+00 8.13299e-08 8.67833e-08 5.08867e-08 -6.31521e-09
3.09340e+03 1.00000e+00 3.98403e-08 4.64513e-08 2.70391e-08 -2.90053e-09
1.06400e+03 1.00000e+00 2.43547e-03 2.74584e-03 1.86337e-04 -1.67808e-05
7.84030e+02 1.00000e+00 1.65427e-02 1.84743e-02 1.14680e-03 1.47055e-04
2.95870e+03 1.00000e+00 8.10476e-08 8.96385e-08 5.32615e-08 -3.46713e-09
2.90860e+03 1.00000e+00 1.07044e-07 1.13164e-07 6.73024e-08 -7.36461e-09
1.29850e+03 1.00000e+00 6.06445e-04 6.91648e-04 5.78664e-05 7.05068e-06
1.03460e+03 1.00000e+00 2.89625e-03 3.47119e-03 2.43054e-04 -1.05768e-04
1.31530e+03 1.00000e+00 5.37599e-04 6.08290e-04 5.46968e-05 -2.67405e-06
9.16370e+02 1.00000e+00 6.46205e-03 7.37480e-03 4.68307e-04 -1.28694e-04
3.39290e+03 1.00000e+00 1.00385e-08 1.14404e-08 7.89593e-09 -1.46592e-09
5.59500e+02 1.00000e+00 9.83977e-02 1.14687e-01 4.70817e-03 2.47608e-03
2.84250e+03 1.00000e+00 1.46960e-07 1.59215e-07 9.44980e-08 -1.05203e-08
2.63210e+03 1.00000e+00 4.29823e-07 4.62886e-07 1.93687e-07 -2.44021e-08
2.52930e+03 1.00000e+00 7.31182e-07 8.32901e-07 3.34412e-07 -3.11096e-08
1.01110e+03 1.00000e+00 3.51187e-03 4.03676e-03 2.47663e-04 -6.30693e-05
2.88870e+03 1.00000e+00 1.15603e-07 1.30998e-07 7.66382e-08 -8.12965e-09
1.33480e+03 1.00000e+00 4.78749e-04 5.50032e-04 5.47072e-05 1.58780e-05
5.33840e+02 1.00000e+00 1.21493e-01 1.45704e-01 5.35349e-03 1.49558e-03
2.52010e+03 1.00000e+00 7.92849e-07 8.55555e-07 3.36051e-07 -4.55504e-08
8.73350e+02 1.00000e+00 8.58946e-03 1.00353e-02 6.53455e-04 3.07163e-05
2.37350e+03 1.00000e+00 1.70459e-06 1.81726e-06 5.93012e-07 -2.69934e-08
1.29520e+03 1.00000e+00 6.34256e-04 6.91225e-04 5.83986e-05 1.35645e-05
2.60960e+03 1.00000e+00 4.90596e-07 5.39528e-07 2.31155e-07 -2.28996e-08
2.82040e+03 1.00000e+00 1.65791e-07 1.78780e-07 9.90724e-08 -5.86591e-09
3.26970e+02 1.00000e+00 1.08510e+00 1.28232e+00 3.82284e-02 1.06320e-02
4.04400e+02 1.00000e+00 4.40570e-01 5.26546e-01 1.63089e-02 4.14524e-03
3.47900e+03 1.00000e+00 7.12335e-09 7.54535e-09 5.05939e-09 -7.16183e-10
1.34060e+03 1.00000e+00 4.76687e-04 5.33409e-04 5.26012e-05 -1.54885e-05
2.28340e+03 1.00000e+00 2.65740e-06 3.06653e-06 8.45249e-07 -4.16916e-09
1.75410e+03 1.00000e+00 4.53323e-05 5.06470e-05 7.93524e-06 1.90495e-07
6.09900e+02 1.00000e+00 6.45604e-02 7.28260e-02 3.13825e-03 1.20023e-03
2.11730e+03 1.00000e+00 6.45820e-06 7.21423e-06 1.66521e-06 -2.09801e-07
2.90640e+03 1.00000e+00 1.05560e-07 1.16662e-07 6.94175e-08 -9.70384e-09
2.33810e+03 1.00000e+00 1.97915e-06 2.19670e-06 6.88128e-07 -9.07097e-08
3.47060e+03 1.00000e+00 7.20381e-09 7.95962e-09 5.50230e-09 -9.41955e-10
3.38330e+03 1.00000e+00 1.06007e-08 1.17326e-08 6.92239e-09 -1.30946e-09
5.64190e+02 1.00000e+00 9.26814e-02 1.09947e-01 4.35315e-03 -5.09541e-04
2.20320e+03 1.00000e+00 4.18963e-06 4.51786e-06 1.15560e-06 4.09522e-08
1.66310e+03 1.00000e+00 7.54872e-05 8.50316e-05 1.04543e-05 -1.91841e-06
3.09280e+03 1.00000e+00 4.20359e-08 4.53811e-08 2.58944e-08 -2.65958e-09
2.34100e+03 1.00000e+00 1.98466e-06 2.21640e-06 6.49872e-07 -5.75015e-08
1.74370e+03 1.00000e+00 4.91687e-05 5.46189e-05 8.63749e-06 -1.43327e-06
3.02860e+03 1.00000e+00 5.89478e-08 6.22176e-08 3.76011e-08 -2.01403e-09
9.76320e+02 1.00000e+00 4.31652e-03 4.95867e-03 3.12299e-04 -9.71517e-05
1.53050e+03 1.00000e+00 1.52888e-04 1.87071e-04 2.07738e-05 2.33710e-07
1.52650e+03 1.00000e+00 1.64851e-04 1.83423e-04 1.97962e-05 -1.51999e-06
1.56380e+03 1.00000e+00 1.25523e-04 1.43783e-04 1.72171e-05 -1.04841e-06
1.72400e+03 1.00000e+00 5.50438e-05 6.08845e-05 8.65401e-06 1.32350e-06
3.34920e+03 1.00000e+00 1.27688e-08 1.37232e-08 7.87998e-09 -2.03941e-09
1.52700e+03 1.00000e+00 1.59583e-04 1.82256e-04 2.10117e-05 -3.49608e-08
2.08100e+03 1.00000e+00 8.31264e-06 8.88195e-06 1.93732e-06 1.64640e-07
3.43520e+03 1.00000e+00 8.56905e-09 9.21607e-09 5.80131e-09 -1.11828e-09
3.36350e+03 1.00000e+00 1.18422e-08 1.31910e-08 8.12516e-09 -1.09131e-09
2.51490e+03 1.00000e+00 7.98874e-07 8.72345e-07 3.31991e-07 -2.27394e-08
2.92050e+03 1.00000e+00 9.61606e-08 1.08742e-07 6.47854e-08 -6.42907e-09
2.18940e+03 1.00000e+00 4.43813e-06 5.05759e-06 1.25144e-06 -3.79383e-08
8.79310e+02 1.00000e+00 8.59094e-03 9.90339e-03 5.54842e-04 -1.00355e-04
4.84390e+02 1.00000e+00 1.96865e-01 2.30806e-01 8.52513e-03 -2.82126e-03
1.09040e+03 1.00000e+00 2.13432e-03 2.38535e-03 1.47221e-04 5.33196e-06
1.22720e+03 1.00000e+00 8.87675e-04 1.04396e-03 8.24129e-05 1.58781e-06
6.88350e+02 1.00000e+00 3.29800e-02 3.92847e-02 1.81006e-03 5.78428e-05
3.08940e+03 1.00000e+00 4.37372e-08 4.66222e-08 2.76483e-08 -5.21589e-09
2.85000e+03 1.00000e+00 1.41916e-07 1.55505e-07 9.13891e-08 -1.85276e-09
1.71650e+03 1.00000e+00 5.85007e-05 6.50217e-05 9.27870e-06 -1.11176e-06
1.76980e+03 1.00000e+00 4.21358e-05 4.74300e-05 6.94203e-06 -1.01204e-06
1.24030e+03 1.00000e+00 8.36297e-04 9.74227e-04 7.51895e-05 -3.15626e-05
3.46690e+03 1.00000e+00 7.34910e-09 8.24687e-09 5.50546e-09 -1.06452e-09
