file                  m1000011      m1000015      m2000015      staumix11     2000015_-2000015_13000_LO_test 2000015_-2000015_13000_NLO_1_relerr 2000015_-2000015_13000_NLO_1 2000015_-2000015_13000_NLO_05 2000015_-2000015_13000_NLO_2 2000015_-2000015_13000_NLO_pdf 2000015_-2000015_13000_NLO_aup 2000015_-2000015_13000_NLO_adn 
116_4.slha 4.00000e+02   4.00000e+02   4.00000e+02   2.50000e-01   1.07230e+00   7.75910e-04   1.23350e+00   1.26020e+00   1.20760e+00   3.69850e-02   1.23310e+00   1.23070e+00  
117_1.slha 6.00000e+01   6.00000e+01   1.60000e+02   8.75000e-01   1.47940e+01   7.62790e-04   1.75730e+01   1.79230e+01   1.73340e+01   3.83680e-01   1.74780e+01   1.76400e+01  
117_2.slha 1.80000e+02   1.80000e+02   2.80000e+02   5.00000e-01   3.49280e+00   7.73970e-04   4.04540e+00   4.13140e+00   3.97230e+00   9.83370e-02   4.03510e+00   4.04620e+00  
117_3.slha 2.60000e+02   2.60000e+02   4.10000e+02   1.25000e-01   1.03460e+00   7.75690e-04   1.19010e+00   1.21580e+00   1.16470e+00   3.62980e-02   1.18980e+00   1.18710e+00  
117_4.slha 3.60000e+02   3.60000e+02   5.10000e+02   8.75000e-01   1.44640e-01   7.77720e-04   1.66420e-01   1.70080e-01   1.62550e-01   5.82760e-03   1.66690e-01   1.65770e-01  
118_1.slha 6.00000e+01   6.00000e+01   2.10000e+02   1.00000e+00   6.02050e+00   7.69430e-04   7.05060e+00   7.19760e+00   6.93900e+00   1.56390e-01   7.02180e+00   7.06550e+00  
118_2.slha 1.80000e+02   1.80000e+02   1.80000e+02   2.50000e-01   2.51460e+01   7.62410e-04   2.96550e+01   3.02620e+01   2.92200e+01   5.86410e-01   2.95020e+01   2.97500e+01  
118_3.slha 2.60000e+02   2.60000e+02   3.10000e+02   6.25000e-01   1.86240e+00   7.76300e-04   2.15140e+00   2.19730e+00   2.11090e+00   5.56860e-02   2.14750e+00   2.15030e+00  
118_4.slha 3.60000e+02   3.60000e+02   4.10000e+02   1.25000e-01   1.03460e+00   7.75690e-04   1.19010e+00   1.21580e+00   1.16470e+00   3.62980e-02   1.18980e+00   1.18710e+00  
119_1.slha 8.00000e+01   8.00000e+01   1.30000e+02   0.00000e+00   8.84590e+01   7.50440e-04   1.06350e+02   1.08320e+02   1.05110e+02   1.92190e+00   1.05610e+02   1.06910e+02  
119_2.slha 1.80000e+02   1.80000e+02   2.30000e+02   6.25000e-01   5.96010e+00   7.71090e-04   6.95170e+00   7.09800e+00   6.83680e+00   1.57000e-01   6.92660e+00   6.96230e+00  
119_3.slha 2.60000e+02   2.60000e+02   4.10000e+02   0.00000e+00   1.05980e+00   7.75630e-04   1.21900e+00   1.24540e+00   1.19300e+00   3.72130e-02   1.21870e+00   1.21600e+00  
119_4.slha 3.60000e+02   3.60000e+02   3.60000e+02   1.25000e-01   1.81570e+00   7.75460e-04   2.09110e+00   2.13600e+00   2.04900e+00   5.86490e-02   2.08880e+00   2.08780e+00  
11_1.slha 1.00000e+02   1.00000e+02   1.50000e+02   2.50000e-01   4.83130e+01   7.56240e-04   5.75640e+01   5.86920e+01   5.68110e+01   1.08130e+00   5.72110e+01   5.78170e+01  
11_2.slha 2.20000e+02   2.20000e+02   3.70000e+02   1.00000e+00   6.44200e-01   7.78230e-04   7.41760e-01   7.57680e-01   7.26760e-01   2.12450e-02   7.41290e-01   7.40510e-01  
11_3.slha 3.20000e+02   3.20000e+02   4.70000e+02   7.50000e-01   2.47050e-01   7.78100e-04   2.84120e-01   2.90320e-01   2.77750e-01   9.41630e-03   2.84410e-01   2.83170e-01  
