masses      stau_mix      LO_data      NLO_data      NLO_err      Alpha_err
2.96750e+03 1.39173e-01 7.53371e-08 8.61414e-08 5.54420e-08 -3.82600e-09
2.11220e+03 1.39173e-01 6.67363e-06 7.08738e-06 1.65568e-06 -8.31693e-09
2.36590e+03 1.39173e-01 1.73857e-06 1.89710e-06 6.11626e-07 -1.60288e-08
2.00580e+03 1.39173e-01 1.17597e-05 1.31577e-05 2.56040e-06 1.83970e-07
5.07900e+02 1.39173e-01 1.49719e-01 1.78970e-01 5.99590e-03 -4.32016e-03
3.25930e+03 1.39173e-01 1.86072e-08 2.03116e-08 1.35199e-08 -1.88694e-09
2.66530e+03 1.39173e-01 3.48149e-07 3.95186e-07 1.75312e-07 -5.33617e-09
3.13340e+03 1.39173e-01 3.41742e-08 3.71077e-08 2.28648e-08 -3.17587e-09
9.68460e+02 1.39173e-01 4.60802e-03 5.38334e-03 3.23597e-04 9.82643e-06
2.05410e+03 1.39173e-01 9.12421e-06 9.85658e-06 2.05477e-06 -9.02519e-09
2.06360e+03 1.39173e-01 8.61423e-06 9.61124e-06 2.15508e-06 -7.97813e-08
2.44690e+03 1.39173e-01 1.11691e-06 1.22959e-06 4.59309e-07 -4.71709e-08
2.12600e+03 1.39173e-01 6.03580e-06 6.84165e-06 1.67614e-06 -1.90974e-07
6.41630e+02 1.39173e-01 4.62056e-02 5.52176e-02 2.49713e-03 2.76564e-04
3.49700e+03 1.39173e-01 6.62592e-09 7.01925e-09 4.80009e-09 -1.01450e-09
1.60260e+03 1.39173e-01 1.05585e-04 1.16118e-04 1.46334e-05 -1.35750e-06
2.21640e+03 1.39173e-01 3.86428e-06 4.25254e-06 1.10853e-06 4.50277e-08
1.38640e+03 1.39173e-01 3.47451e-04 3.93286e-04 3.81803e-05 -1.12926e-05
2.00810e+03 1.39173e-01 1.13480e-05 1.28494e-05 2.65068e-06 -4.06282e-07
3.33610e+03 1.39173e-01 1.34604e-08 1.44342e-08 8.91222e-09 -1.49781e-09
3.33480e+03 1.39173e-01 1.34929e-08 1.46044e-08 9.71104e-09 -2.20136e-09
2.59260e+03 1.39173e-01 5.33850e-07 5.72095e-07 2.51786e-07 -1.05068e-08
1.52350e+03 1.39173e-01 1.65976e-04 1.81895e-04 1.99251e-05 8.15909e-07
3.03010e+03 1.39173e-01 5.89374e-08 6.15267e-08 4.00185e-08 -5.49915e-09
3.33010e+03 1.39173e-01 1.40406e-08 1.52121e-08 9.99069e-09 -1.43146e-09
2.64790e+03 1.39173e-01 3.82525e-07 4.43813e-07 1.94348e-07 -1.47799e-08
2.08040e+03 1.39173e-01 7.73429e-06 8.41478e-06 1.85844e-06 -7.29328e-08
2.76960e+03 1.39173e-01 2.16375e-07 2.34425e-07 1.23615e-07 -1.28881e-08
2.33680e+03 1.39173e-01 1.99111e-06 2.27065e-06 7.07478e-07 2.46168e-08
1.07010e+03 1.39173e-01 2.42381e-03 2.75448e-03 1.87376e-04 -5.29711e-05
1.68810e+03 1.39173e-01 6.35857e-05 7.45133e-05 9.82468e-06 -1.58692e-06
3.36990e+03 1.39173e-01 1.13693e-08 1.25448e-08 7.94520e-09 -1.29691e-09
3.37120e+03 1.39173e-01 1.16846e-08 1.23033e-08 8.62986e-09 -1.04034e-09
6.09820e+02 1.39173e-01 6.27094e-02 7.43290e-02 2.94600e-03 -6.58951e-04
3.27410e+03 1.39173e-01 1.76528e-08 1.94751e-08 1.31822e-08 -2.67406e-09
2.65790e+03 1.39173e-01 3.77303e-07 4.14227e-07 1.91836e-07 -6.93492e-09
2.92390e+03 1.39173e-01 9.95641e-08 1.02705e-07 6.84914e-08 -9.06841e-09
3.10550e+03 1.39173e-01 3.81259e-08 4.26900e-08 2.56196e-08 -4.52081e-09
2.73090e+03 1.39173e-01 2.61694e-07 2.86767e-07 1.46715e-07 -1.75704e-08
1.02700e+03 1.39173e-01 2.96969e-03 3.62176e-03 2.34498e-04 1.59571e-04
1.22140e+03 1.39173e-01 9.47361e-04 1.05621e-03 7.81465e-05 2.58436e-06
1.52400e+03 1.39173e-01 1.61849e-04 1.85002e-04 1.99270e-05 -1.85297e-06
3.45280e+03 1.39173e-01 7.79380e-09 8.68498e-09 5.21733e-09 -1.10376e-09
2.70450e+03 1.39173e-01 2.88950e-07 3.21797e-07 1.60105e-07 -8.29648e-09
2.58240e+03 1.39173e-01 5.80628e-07 6.11228e-07 2.55876e-07 -2.92310e-08
2.56630e+03 1.39173e-01 5.93218e-07 6.49842e-07 2.74388e-07 -2.53874e-08
3.35210e+03 1.39173e-01 1.21826e-08 1.34778e-08 9.44828e-09 -1.56615e-09
3.19080e+03 1.39173e-01 2.62020e-08 2.86829e-08 1.81492e-08 -2.19247e-09
1.74910e+03 1.39173e-01 4.56456e-05 5.20476e-05 7.36784e-06 -6.05115e-07
7.94810e+02 1.39173e-01 1.48799e-02 1.71840e-02 7.96268e-04 2.88697e-04
3.33260e+03 1.39173e-01 1.32909e-08 1.50148e-08 9.91472e-09 -1.38734e-09
2.99670e+03 1.39173e-01 6.76600e-08 7.47030e-08 4.35056e-08 -5.76272e-09
2.52450e+03 1.39173e-01 7.34104e-07 8.44984e-07 3.24268e-07 -2.28703e-08
3.20590e+03 1.39173e-01 2.46211e-08 2.68130e-08 1.60300e-08 -2.66419e-09
2.77510e+03 1.39173e-01 2.03027e-07 2.25197e-07 1.18369e-07 -1.83219e-08
1.11590e+03 1.39173e-01 1.80714e-03 2.03625e-03 1.47451e-04 3.87616e-05
3.18450e+03 1.39173e-01 2.75836e-08 2.94261e-08 1.87627e-08 -2.53428e-09
2.92050e+03 1.39173e-01 9.94398e-08 1.07969e-07 6.93388e-08 -6.24392e-09
3.33840e+03 1.39173e-01 1.30031e-08 1.42895e-08 9.39437e-09 -1.72190e-09
1.64200e+03 1.39173e-01 8.32548e-05 9.57958e-05 1.21594e-05 -1.12221e-06
1.00660e+03 1.39173e-01 3.62161e-03 4.13659e-03 2.37160e-04 3.02012e-05
1.88990e+03 1.39173e-01 2.20014e-05 2.31128e-05 4.25509e-06 -1.80001e-07
2.09540e+03 1.39173e-01 7.41846e-06 8.04740e-06 1.77067e-06 2.20303e-08
2.74950e+03 1.39173e-01 2.37680e-07 2.55684e-07 1.44008e-07 -6.70185e-09
1.95870e+03 1.39173e-01 1.47132e-05 1.67413e-05 3.13176e-06 -2.79424e-07
2.35400e+03 1.39173e-01 1.86072e-06 2.06983e-06 6.37353e-07 -7.69622e-08
8.74170e+02 1.39173e-01 8.88989e-03 9.98092e-03 5.56424e-04 5.44140e-05
3.05690e+03 1.39173e-01 4.92306e-08 5.44442e-08 3.38901e-08 -5.92552e-09
2.37170e+03 1.39173e-01 1.70190e-06 1.87423e-06 5.62303e-07 -9.94575e-10
7.64730e+02 1.39173e-01 1.91795e-02 2.17659e-02 1.14614e-03 2.76642e-04
2.09100e+03 1.39173e-01 7.56648e-06 8.15466e-06 1.82627e-06 4.59734e-08
3.08680e+03 1.39173e-01 4.22001e-08 4.74884e-08 2.82517e-08 -2.69697e-09
2.68830e+03 1.39173e-01 3.36208e-07 3.59003e-07 1.64244e-07 -1.21728e-08
2.49850e+03 1.39173e-01 8.42085e-07 9.78398e-07 3.69201e-07 -3.47080e-08
2.88820e+03 1.39173e-01 1.18068e-07 1.25112e-07 7.79829e-08 -8.26275e-09
3.11610e+03 1.39173e-01 3.73895e-08 4.14535e-08 2.45301e-08 -1.68628e-09
3.00310e+03 1.39173e-01 6.44591e-08 7.18693e-08 4.38845e-08 -4.34160e-09
3.23630e+03 1.39173e-01 2.14972e-08 2.33672e-08 1.55904e-08 -2.02583e-09
2.59130e+03 1.39173e-01 5.15179e-07 5.97399e-07 2.38853e-07 -1.44998e-08
2.70990e+03 1.39173e-01 2.90626e-07 3.16630e-07 1.57207e-07 -1.37842e-08
3.49200e+03 1.39173e-01 6.46670e-09 7.21490e-09 5.16451e-09 -9.59538e-10
2.41300e+03 1.39173e-01 1.34678e-06 1.43442e-06 4.70463e-07 -3.73414e-08
1.64130e+03 1.39173e-01 8.66523e-05 9.34162e-05 1.29553e-05 2.24565e-06
2.85210e+03 1.39173e-01 1.38472e-07 1.55124e-07 8.91671e-08 -9.26250e-09
2.36020e+03 1.39173e-01 1.79185e-06 1.98216e-06 5.94759e-07 -8.61576e-09
2.91650e+03 1.39173e-01 9.83718e-08 1.10914e-07 6.94358e-08 -1.08773e-08
3.43020e+03 1.39173e-01 8.68679e-09 9.37283e-09 6.43540e-09 -1.25685e-09
3.35680e+03 1.39173e-01 1.21269e-08 1.29130e-08 8.64579e-09 -1.36701e-09
2.11200e+03 1.39173e-01 6.68647e-06 7.45104e-06 1.56710e-06 -5.37396e-08
2.88930e+03 1.39173e-01 1.14229e-07 1.25187e-07 7.57662e-08 -8.17899e-09
1.94020e+03 1.39173e-01 1.71003e-05 1.82150e-05 3.53510e-06 -1.01723e-06
3.14240e+03 1.39173e-01 3.36531e-08 3.68568e-08 2.16826e-08 -2.50113e-09
1.85360e+03 1.39173e-01 2.63792e-05 2.92877e-05 4.85276e-06 -7.68127e-07
2.77300e+03 1.39173e-01 2.04068e-07 2.36105e-07 1.22695e-07 -8.52355e-09
1.95020e+03 1.39173e-01 1.57907e-05 1.76435e-05 3.23185e-06 -1.20679e-07
3.28000e+03 1.39173e-01 1.72502e-08 1.89156e-08 1.19395e-08 -2.00909e-09
1.34600e+03 1.39173e-01 4.42084e-04 4.90938e-04 4.58368e-05 -1.91634e-05
1.95800e+03 1.39173e-01 1.53119e-05 1.63946e-05 3.18434e-06 2.72250e-07
2.70000e+03 1.39173e-01 3.05241e-07 3.36734e-07 1.57808e-07 -1.96841e-08
2.73560e+03 1.39173e-01 2.50042e-07 2.86094e-07 1.50761e-07 -7.43135e-09
1.32940e+03 1.39173e-01 5.01901e-04 5.49065e-04 4.57942e-05 -1.15800e-05
3.12960e+03 1.39173e-01 3.50832e-08 3.84898e-08 2.34580e-08 -2.60404e-09
1.98400e+03 1.39173e-01 1.31068e-05 1.44825e-05 2.97682e-06 -2.72496e-07
3.17050e+03 1.39173e-01 2.85567e-08 3.16338e-08 1.91915e-08 -2.26776e-09
3.04750e+03 1.39173e-01 5.23196e-08 5.69398e-08 3.56540e-08 -4.75653e-09
9.39980e+02 1.39173e-01 5.34646e-03 6.25457e-03 3.34370e-04 2.53376e-05
2.05670e+03 1.39173e-01 8.87733e-06 9.84219e-06 2.16221e-06 -1.70308e-07
2.89010e+03 1.39173e-01 1.17715e-07 1.25114e-07 8.11144e-08 -9.09731e-09
1.27300e+03 1.39173e-01 7.19827e-04 7.94066e-04 6.63000e-05 7.56139e-06
2.60030e+03 1.39173e-01 5.05176e-07 5.69771e-07 2.39606e-07 -7.27025e-09
3.02010e+03 1.39173e-01 6.14098e-08 6.56376e-08 4.28022e-08 -4.52536e-09
1.40020e+03 1.39173e-01 3.28466e-04 3.61069e-04 3.72011e-05 1.47881e-06
2.07980e+03 1.39173e-01 7.88373e-06 9.01855e-06 1.96846e-06 -6.39915e-09
1.98940e+03 1.39173e-01 1.29071e-05 1.44188e-05 2.88358e-06 -1.02144e-07
2.95420e+03 1.39173e-01 8.28637e-08 9.32846e-08 6.05898e-08 -3.49873e-09
2.29020e+03 1.39173e-01 2.49232e-06 2.80136e-06 8.57894e-07 -5.95020e-08
2.31560e+03 1.39173e-01 2.24471e-06 2.51957e-06 7.37542e-07 7.79440e-08
3.26790e+03 1.39173e-01 1.83777e-08 1.98292e-08 1.25675e-08 -1.93320e-09
3.17700e+03 1.39173e-01 2.85262e-08 3.06884e-08 1.97024e-08 -3.13923e-09
2.06950e+03 1.39173e-01 8.49512e-06 9.24343e-06 2.06996e-06 -2.77500e-07
1.81970e+03 1.39173e-01 3.04870e-05 3.51076e-05 5.72811e-06 -4.99826e-08
2.62230e+03 1.39173e-01 4.51222e-07 4.85406e-07 2.22491e-07 -1.44527e-08
3.47570e+03 1.39173e-01 7.12932e-09 7.87442e-09 5.35664e-09 -9.67618e-10
3.46120e+03 1.39173e-01 7.39051e-09 8.27742e-09 5.20750e-09 -9.51748e-10
2.84990e+03 1.39173e-01 1.40318e-07 1.55869e-07 9.18030e-08 -5.45786e-09
3.08210e+03 1.39173e-01 4.44036e-08 4.77592e-08 2.82531e-08 -5.08607e-09
1.19050e+03 1.39173e-01 1.10695e-03 1.24068e-03 1.02505e-04 -3.98161e-05
1.88860e+03 1.39173e-01 2.22476e-05 2.44188e-05 4.43555e-06 -2.23996e-07
3.39260e+03 1.39173e-01 9.99654e-09 1.09814e-08 7.01438e-09 -1.18221e-09
2.17050e+03 1.39173e-01 4.80951e-06 5.45529e-06 1.34772e-06 -7.69370e-08
2.33520e+03 1.39173e-01 1.94278e-06 2.22373e-06 6.81061e-07 -9.89628e-08
1.51370e+03 1.39173e-01 1.70506e-04 1.97409e-04 2.30649e-05 -5.21416e-06
3.47080e+03 1.39173e-01 7.13222e-09 7.95713e-09 5.40711e-09 -7.86411e-10
2.51450e+03 1.39173e-01 7.81912e-07 8.84845e-07 3.33386e-07 -6.09953e-08
1.13460e+03 1.39173e-01 1.58331e-03 1.79763e-03 1.10783e-04 2.25598e-05
2.79510e+03 1.39173e-01 1.88168e-07 2.04100e-07 1.17050e-07 -1.21907e-08
9.44170e+02 1.39173e-01 5.56465e-03 6.66854e-03 4.32126e-04 -3.08298e-04
3.46990e+03 1.39173e-01 7.18186e-09 8.10406e-09 5.30254e-09 -9.28518e-10
1.63580e+03 1.39173e-01 8.85357e-05 9.78462e-05 1.26063e-05 -2.77443e-06
2.34440e+03 1.39173e-01 1.87471e-06 2.09693e-06 6.61667e-07 -9.49854e-08
2.29040e+03 1.39173e-01 2.54575e-06 2.91524e-06 7.95831e-07 -1.75655e-08
1.05470e+03 1.39173e-01 2.59993e-03 2.98807e-03 1.79136e-04 -5.28251e-06
2.17910e+03 1.39173e-01 4.71937e-06 5.10315e-06 1.34241e-06 -7.51193e-08
2.81270e+03 1.39173e-01 1.65896e-07 1.83238e-07 1.03594e-07 -4.46469e-09
1.76360e+03 1.39173e-01 4.38980e-05 4.86042e-05 7.88077e-06 1.84943e-06
2.59040e+03 1.39173e-01 5.39887e-07 5.90087e-07 2.44643e-07 -2.75084e-08
1.73560e+03 1.39173e-01 5.00090e-05 5.53666e-05 8.22644e-06 3.70558e-07
3.18080e+03 1.39173e-01 2.67839e-08 2.99373e-08 2.03086e-08 -2.62634e-09
9.49880e+02 1.39173e-01 5.17392e-03 5.87809e-03 3.56718e-04 -1.44871e-04
1.55250e+03 1.39173e-01 1.42233e-04 1.57306e-04 1.66876e-05 -1.35862e-06
3.83350e+02 1.39173e-01 5.39091e-01 6.40719e-01 2.03936e-02 -4.35706e-03
1.88680e+03 1.39173e-01 2.26483e-05 2.43260e-05 4.43801e-06 -3.09431e-07
9.06400e+02 1.39173e-01 6.73618e-03 8.03721e-03 4.19406e-04 -1.81496e-05
1.38700e+03 1.39173e-01 3.52360e-04 3.93874e-04 3.66234e-05 -7.06062e-06
3.15250e+03 1.39173e-01 3.09588e-08 3.43993e-08 2.05987e-08 -3.06649e-09
1.55480e+03 1.39173e-01 1.35267e-04 1.55316e-04 1.73978e-05 2.41130e-06
1.80380e+03 1.39173e-01 3.46417e-05 3.82870e-05 5.92157e-06 1.37473e-06
2.86020e+03 1.39173e-01 1.33889e-07 1.48719e-07 8.75125e-08 -8.48429e-09
3.31600e+03 1.39173e-01 1.44517e-08 1.60042e-08 1.06394e-08 -1.88372e-09
2.28500e+03 1.39173e-01 2.62990e-06 2.89186e-06 8.59057e-07 -2.72489e-08
3.11950e+03 1.39173e-01 3.68381e-08 4.07787e-08 2.49082e-08 -3.39642e-09
2.84810e+03 1.39173e-01 1.42335e-07 1.59371e-07 9.03150e-08 -7.12487e-09
2.72220e+03 1.39173e-01 2.71389e-07 3.06297e-07 1.51750e-07 -1.42992e-08
2.73870e+03 1.39173e-01 2.36566e-07 2.74532e-07 1.38413e-07 -9.41048e-09
3.08740e+03 1.39173e-01 4.16607e-08 4.58879e-08 2.95143e-08 -3.80889e-09
2.87720e+03 1.39173e-01 1.20981e-07 1.37452e-07 8.12893e-08 -7.05990e-09
1.68900e+03 1.39173e-01 6.65400e-05 7.47511e-05 9.80392e-06 -1.02932e-06
2.22160e+03 1.39173e-01 3.82355e-06 4.15342e-06 1.09352e-06 -1.34167e-07
2.09420e+03 1.39173e-01 7.21235e-06 7.89729e-06 1.78980e-06 -2.65891e-08
3.21610e+03 1.39173e-01 2.37375e-08 2.61824e-08 1.51808e-08 -2.04386e-09
2.24820e+03 1.39173e-01 3.18034e-06 3.65656e-06 9.83098e-07 3.61598e-08
2.98570e+03 1.39173e-01 7.10452e-08 7.75272e-08 5.26130e-08 -3.15408e-09
3.12220e+03 1.39173e-01 3.64308e-08 3.99889e-08 2.52314e-08 -3.77797e-09
2.27980e+03 1.39173e-01 2.64950e-06 2.95381e-06 8.35342e-07 -4.26282e-08
3.41090e+03 1.39173e-01 9.28336e-09 1.00052e-08 6.73963e-09 -1.36511e-09
3.17430e+03 1.39173e-01 2.79417e-08 2.99681e-08 1.93673e-08 -2.36775e-09
2.90950e+03 1.39173e-01 1.03950e-07 1.15157e-07 7.17716e-08 -8.35378e-09
2.86040e+03 1.39173e-01 1.29209e-07 1.49628e-07 8.31704e-08 -9.71396e-09
3.17580e+03 1.39173e-01 2.80248e-08 3.09002e-08 1.89561e-08 -2.16268e-09
2.64810e+03 1.39173e-01 3.92307e-07 4.28741e-07 1.86993e-07 -1.47129e-08
1.57970e+03 1.39173e-01 1.16620e-04 1.30891e-04 1.56564e-05 2.02886e-06
2.28620e+03 1.39173e-01 2.60933e-06 2.89261e-06 8.11311e-07 -1.39364e-07
2.96380e+03 1.39173e-01 7.85295e-08 8.53744e-08 5.68128e-08 -7.29021e-09
2.84970e+03 1.39173e-01 1.45354e-07 1.56122e-07 8.70199e-08 -5.54799e-09
3.18350e+03 1.39173e-01 2.70676e-08 2.92818e-08 1.89743e-08 -2.98563e-09
2.12440e+03 1.39173e-01 6.20521e-06 6.87661e-06 1.56276e-06 -2.54497e-07
3.27310e+03 1.39173e-01 1.77331e-08 1.94882e-08 1.37873e-08 -2.21519e-09
1.17630e+03 1.39173e-01 1.26228e-03 1.43002e-03 1.15065e-04 1.26409e-05
1.88030e+03 1.39173e-01 2.28719e-05 2.56897e-05 4.66135e-06 -5.55171e-07
3.01810e+03 1.39173e-01 6.02632e-08 6.45373e-08 4.19370e-08 -5.65953e-09
1.74980e+03 1.39173e-01 4.64592e-05 5.18405e-05 7.53103e-06 -5.18427e-07
7.96830e+02 1.39173e-01 1.49836e-02 1.70063e-02 1.08063e-03 3.43232e-04
2.68270e+03 1.39173e-01 3.34024e-07 3.66933e-07 1.68136e-07 -1.54554e-08
3.44740e+03 1.39173e-01 7.79368e-09 8.80995e-09 5.43413e-09 -1.22466e-09
2.65580e+03 1.39173e-01 3.76654e-07 4.16572e-07 1.89874e-07 -1.01603e-08
2.54680e+03 1.39173e-01 6.49708e-07 7.28294e-07 2.92754e-07 -1.36439e-08
2.93960e+03 1.39173e-01 9.14544e-08 9.76620e-08 5.92534e-08 -6.87530e-09
3.46480e+03 1.39173e-01 7.35726e-09 8.16070e-09 5.58407e-09 -9.44379e-10
2.78760e+03 1.39173e-01 1.94299e-07 2.15389e-07 1.17638e-07 -5.39825e-09
1.70470e+03 1.39173e-01 5.69022e-05 6.67430e-05 9.22041e-06 -2.31078e-06
3.03960e+03 1.39173e-01 5.34475e-08 5.86560e-08 3.76405e-08 -4.21706e-09
2.68480e+03 1.39173e-01 3.33459e-07 3.54830e-07 1.76967e-07 -9.62139e-09
3.07630e+03 1.39173e-01 4.56282e-08 4.96492e-08 2.89750e-08 -2.06599e-09
5.81820e+02 1.39173e-01 7.96904e-02 9.31789e-02 3.68815e-03 -1.58676e-04
3.36600e+03 1.39173e-01 1.19239e-08 1.24203e-08 8.26912e-09 -1.49837e-09
3.41070e+03 1.39173e-01 9.37317e-09 1.04200e-08 7.39518e-09 -1.02283e-09
2.71480e+03 1.39173e-01 2.89603e-07 3.09719e-07 1.49270e-07 -1.13767e-08
2.85130e+03 1.39173e-01 1.36794e-07 1.49262e-07 8.77555e-08 -2.90199e-09
3.04550e+03 1.39173e-01 5.26070e-08 5.82400e-08 3.67541e-08 -5.04654e-09
1.80260e+03 1.39173e-01 3.55820e-05 3.86049e-05 6.00436e-06 -1.73541e-07
6.81190e+02 1.39173e-01 3.49208e-02 4.03729e-02 1.62181e-03 3.48086e-05
1.93040e+03 1.39173e-01 1.72904e-05 1.95783e-05 3.88203e-06 -2.80326e-07
2.12850e+03 1.39173e-01 6.23929e-06 6.54032e-06 1.55049e-06 2.26847e-07
2.11460e+03 1.39173e-01 6.34657e-06 7.18984e-06 1.71607e-06 -2.51661e-07
2.43510e+03 1.39173e-01 1.21577e-06 1.33703e-06 4.44896e-07 -3.04559e-08
7.42510e+02 1.39173e-01 2.08865e-02 2.51716e-02 1.59733e-03 7.33467e-04
2.80620e+03 1.39173e-01 1.73861e-07 1.95805e-07 1.10687e-07 -8.35668e-09
5.85990e+02 1.39173e-01 7.79361e-02 8.98103e-02 3.53095e-03 -2.28202e-04
1.65430e+03 1.39173e-01 7.69584e-05 8.74492e-05 1.18288e-05 9.92182e-07
2.85950e+03 1.39173e-01 1.34986e-07 1.51104e-07 8.34502e-08 -7.57733e-09
3.16690e+03 1.39173e-01 2.93744e-08 3.29322e-08 1.94561e-08 -2.34992e-09
2.48980e+03 1.39173e-01 9.23325e-07 1.00783e-06 3.75043e-07 2.40820e-09
2.75760e+03 1.39173e-01 2.30107e-07 2.55683e-07 1.30730e-07 -1.14715e-08
1.82520e+03 1.39173e-01 3.09208e-05 3.44985e-05 5.80854e-06 -9.90692e-07
2.27630e+03 1.39173e-01 2.81884e-06 3.11213e-06 9.04281e-07 2.73215e-08
3.35680e+03 1.39173e-01 1.19710e-08 1.29845e-08 8.70121e-09 -9.19309e-10
3.36420e+03 1.39173e-01 1.19010e-08 1.26624e-08 8.61308e-09 -1.13780e-09
2.61590e+03 1.39173e-01 4.80047e-07 5.26547e-07 2.18802e-07 -1.92145e-08
2.58730e+03 1.39173e-01 5.45375e-07 5.89793e-07 2.64176e-07 -2.98082e-08
1.28060e+03 1.39173e-01 6.35023e-04 7.47634e-04 6.08315e-05 1.03153e-06
1.45040e+03 1.39173e-01 2.49585e-04 2.84623e-04 2.84255e-05 -4.80487e-06
2.40290e+03 1.39173e-01 1.40421e-06 1.57677e-06 5.06344e-07 1.74514e-08
2.25450e+03 1.39173e-01 3.19490e-06 3.40034e-06 9.79028e-07 7.64548e-09
1.15700e+03 1.39173e-01 1.39109e-03 1.59013e-03 1.16446e-04 2.02933e-05
7.02260e+02 1.39173e-01 3.01738e-02 3.44953e-02 1.68025e-03 9.34099e-04
3.02380e+03 1.39173e-01 5.90690e-08 6.62601e-08 3.95237e-08 -3.36683e-09
3.26890e+03 1.39173e-01 1.76076e-08 2.00104e-08 1.29615e-08 -2.00665e-09
3.06700e+03 1.39173e-01 4.73591e-08 4.95606e-08 3.24013e-08 -3.90549e-09
2.58550e+03 1.39173e-01 5.67766e-07 6.15128e-07 2.56009e-07 -3.42473e-08
2.75880e+03 1.39173e-01 2.28005e-07 2.42530e-07 1.27876e-07 -1.00346e-08
2.34780e+03 1.39173e-01 1.90477e-06 2.10619e-06 6.40093e-07 -1.38223e-08
2.26880e+03 1.39173e-01 2.85011e-06 3.16981e-06 8.78479e-07 1.94889e-08
1.20830e+03 1.39173e-01 1.00622e-03 1.17751e-03 8.85251e-05 -3.97670e-05
1.78800e+03 1.39173e-01 3.70412e-05 4.24548e-05 6.82869e-06 -8.60395e-08
3.42280e+03 1.39173e-01 8.97299e-09 1.00082e-08 7.14337e-09 -1.01527e-09
3.25430e+03 1.39173e-01 1.96376e-08 2.10593e-08 1.30420e-08 -1.82872e-09
1.98590e+03 1.39173e-01 1.30466e-05 1.44152e-05 2.93736e-06 1.81159e-07
2.51620e+03 1.39173e-01 7.75359e-07 8.52820e-07 3.30339e-07 -5.45674e-08
7.23070e+02 1.39173e-01 2.39861e-02 2.89503e-02 1.29112e-03 -4.60021e-04
1.22590e+03 1.39173e-01 9.06025e-04 1.01933e-03 8.52733e-05 2.04362e-05
3.15520e+03 1.39173e-01 3.00107e-08 3.42821e-08 2.23389e-08 -2.68804e-09
1.44210e+03 1.39173e-01 2.64217e-04 2.88466e-04 3.12684e-05 -1.22138e-05
3.11930e+03 1.39173e-01 3.82352e-08 3.93341e-08 2.44959e-08 -3.32998e-09
3.40720e+03 1.39173e-01 9.47301e-09 1.07833e-08 7.08989e-09 -9.45413e-10
2.04630e+03 1.39173e-01 9.48381e-06 1.02575e-05 2.15343e-06 -2.49422e-07
3.50500e+03 1.39173e-01 6.13042e-09 6.72779e-09 4.69112e-09 -8.45180e-10
1.73630e+03 1.39173e-01 4.90830e-05 5.73134e-05 8.76753e-06 1.55535e-06
2.54080e+03 1.39173e-01 6.71193e-07 7.52031e-07 2.95780e-07 2.33759e-09
3.22390e+03 1.39173e-01 2.19127e-08 2.42260e-08 1.47113e-08 -1.95797e-09
1.34010e+03 1.39173e-01 4.72834e-04 5.37926e-04 4.53794e-05 1.80001e-05
1.52090e+03 1.39173e-01 1.64210e-04 1.92175e-04 2.07721e-05 -6.18411e-06
2.43000e+03 1.39173e-01 1.26652e-06 1.38389e-06 4.86235e-07 -8.09716e-08
2.42070e+03 1.39173e-01 1.31489e-06 1.42426e-06 4.85543e-07 -3.29611e-09
3.24790e+03 1.39173e-01 1.98086e-08 2.22020e-08 1.33547e-08 -2.19647e-09
2.85570e+03 1.39173e-01 1.35362e-07 1.50300e-07 8.54192e-08 -2.69870e-09
1.66270e+03 1.39173e-01 7.69019e-05 8.55004e-05 1.08835e-05 3.03015e-06
1.79580e+03 1.39173e-01 3.63896e-05 4.00246e-05 6.29179e-06 -2.08242e-07
3.18890e+03 1.39173e-01 2.66720e-08 2.94654e-08 1.79276e-08 -1.73000e-09
2.03450e+03 1.39173e-01 9.82149e-06 1.12376e-05 2.30029e-06 2.52144e-08
2.68710e+03 1.39173e-01 3.24117e-07 3.59160e-07 1.68197e-07 -1.80489e-08
1.65320e+03 1.39173e-01 7.86658e-05 8.69645e-05 1.15747e-05 -2.70802e-06
3.06060e+03 1.39173e-01 4.86248e-08 5.25986e-08 3.34781e-08 -4.39835e-09
3.44380e+03 1.39173e-01 8.10401e-09 9.18659e-09 5.94645e-09 -8.19270e-10
1.49840e+03 1.39173e-01 1.84992e-04 2.08683e-04 2.32168e-05 -8.08552e-07
2.44350e+03 1.39173e-01 1.16967e-06 1.26954e-06 4.34488e-07 -4.05731e-08
3.14430e+03 1.39173e-01 3.26069e-08 3.56164e-08 2.11816e-08 -2.51656e-09
3.03900e+03 1.39173e-01 5.50556e-08 5.93979e-08 3.56580e-08 -5.57812e-09
3.08130e+03 1.39173e-01 4.54258e-08 4.80456e-08 2.95094e-08 -4.71665e-09
3.25360e+03 1.39173e-01 1.91427e-08 2.10538e-08 1.45171e-08 -1.25423e-09
5.83920e+02 1.39173e-01 7.77674e-02 9.13919e-02 3.76976e-03 -1.34090e-03
3.49070e+03 1.39173e-01 6.45346e-09 7.03652e-09 4.78730e-09 -8.15778e-10
2.30960e+03 1.39173e-01 2.34510e-06 2.63515e-06 7.61376e-07 -2.56538e-08
2.40370e+03 1.39173e-01 1.41225e-06 1.63499e-06 5.03488e-07 -8.09565e-08
1.87490e+03 1.39173e-01 2.30684e-05 2.61924e-05 4.55241e-06 9.74599e-08
2.78860e+03 1.39173e-01 1.92974e-07 2.16423e-07 1.13821e-07 -1.49564e-08
3.30320e+03 1.39173e-01 1.50689e-08 1.65343e-08 1.13191e-08 -2.05120e-09
