file                              m1000011      m1000015      m2000015      staumix11     1000011_-1000011_7000_LO_test 1000011_-1000011_7000_NLO_1_relerr 1000011_-1000011_7000_NLO_1 1000011_-1000011_7000_NLO_05 1000011_-1000011_7000_NLO_2 1000011_-1000011_7000_NLO_pdf 1000011_-1000011_7000_NLO_aup 1000011_-1000011_7000_NLO_adn 1000011_-1000011_8000_LO_test 1000011_-1000011_8000_NLO_1_relerr 1000011_-1000011_8000_NLO_1 1000011_-1000011_8000_NLO_05 1000011_-1000011_8000_NLO_2 1000011_-1000011_8000_NLO_pdf 1000011_-1000011_8000_NLO_aup 1000011_-1000011_8000_NLO_adn 1000011_-1000011_13000_LO_test 1000011_-1000011_13000_NLO_1_relerr 1000011_-1000011_13000_NLO_1 1000011_-1000011_13000_NLO_05 1000011_-1000011_13000_NLO_2 1000011_-1000011_13000_NLO_pdf 1000011_-1000011_13000_NLO_aup 1000011_-1000011_13000_NLO_adn 1000011_-1000011_14000_LO_test 1000011_-1000011_14000_NLO_1_relerr 1000011_-1000011_14000_NLO_1 1000011_-1000011_14000_NLO_05 1000011_-1000011_14000_NLO_2 1000011_-1000011_14000_NLO_pdf 1000011_-1000011_14000_NLO_aup 1000011_-1000011_14000_NLO_adn 
10_112_4.slha 2.32140e+03   1.98170e+03   3.22060e+03   9.99920e-01   1.73320e-09   6.14160e-04   2.53350e-09   2.75560e-09   2.28910e-09   7.85490e-09   3.42110e-09   2.71380e-09   1.41920e-08   6.81340e-04   1.95790e-08   2.09260e-08   1.80270e-08   5.26460e-08   2.57820e-08   2.07070e-08   5.17990e-06   6.63520e-04   6.67070e-06   6.99170e-06   6.27660e-06   2.71880e-06   6.95780e-06   6.70250e-06   1.06020e-05   6.61820e-04   1.34940e-05   1.40970e-05   1.27450e-05   4.23490e-06   1.39200e-05   1.35000e-05  
10_113_2.slha 9.39400e+02   7.59400e+02   1.36650e+03  -1.23040e-01   4.55050e-04   6.77590e-04   5.64950e-04   5.88090e-04   5.35580e-04   8.93690e-05   5.72990e-04   5.61780e-04   1.13820e-03   6.99650e-04   1.38870e-03   1.43900e-03   1.32420e-03   1.57420e-04   1.40370e-03   1.37800e-03   1.40010e-02   7.56060e-04   1.63520e-02   1.67660e-02   1.58330e-02   9.11690e-04   1.64480e-02   1.62170e-02   1.88870e-02   7.60970e-04   2.19600e-02   2.24940e-02   2.13000e-02   1.14610e-03   2.20790e-02   2.17860e-02  
10_11_4.slha 2.41210e+03   1.30580e+03   3.02870e+03   9.99960e-01   7.48640e-10   5.83990e-04   1.11870e-09   1.22570e-09   1.00300e-09   3.51240e-09   1.51670e-09   1.20410e-09   7.50980e-09   6.76450e-04   1.04500e-08   1.11940e-08   9.59380e-09   2.99460e-08   1.39160e-08   1.10890e-08   3.21140e-06   6.67780e-04   4.14580e-06   4.34870e-06   3.89610e-06   1.95060e-06   4.35900e-06   4.17630e-06   6.76900e-06   6.64690e-04   8.63530e-06   9.02790e-06   8.14630e-06   3.09860e-06   8.95490e-06   8.65660e-06  
10_11_6.slha 3.90390e+02   2.25310e+03   2.34950e+03  -2.63470e-02   2.42100e-01   7.61360e-04   2.81930e-01   2.89380e-01   2.73310e-01   1.28270e-02   2.82670e-01   2.80350e-01   3.70120e-01   7.66690e-04   4.28820e-01   4.39520e-01   4.16830e-01   1.77250e-02   4.29640e-01   4.26720e-01   1.31340e+00   7.76650e-04   1.50950e+00   1.54180e+00   1.47820e+00   4.45970e-02   1.50860e+00   1.50630e+00   1.54750e+00   7.77210e-04   1.77850e+00   1.81580e+00   1.74320e+00   4.99480e-02   1.77680e+00   1.77540e+00  
10_120_14.slha 8.74530e+02   1.53150e+03   2.81800e+03   9.99960e-01   8.84590e-04   6.86990e-04   1.09080e-03   1.13370e-03   1.03660e-03   1.42870e-04   1.10390e-03   1.08350e-03   2.07490e-03   7.08980e-04   2.51810e-03   2.60630e-03   2.40600e-03   2.45210e-04   2.54200e-03   2.49770e-03   2.17990e-02   7.57950e-04   2.54370e-02   2.60760e-02   2.46530e-02   1.33160e-03   2.55710e-02   2.52370e-02   2.89170e-02   7.62170e-04   3.36120e-02   3.44250e-02   3.26290e-02   1.65490e-03   3.37730e-02   3.33610e-02  
10_124_1.slha 1.36830e+03   1.47830e+03   3.31200e+03   9.99970e-01   6.57370e-06   6.59040e-04   8.67390e-06   9.17040e-06   8.07830e-06   4.89750e-06   9.21850e-06   8.77890e-06   2.57490e-05   6.54920e-04   3.32430e-05   3.49190e-05   3.11930e-05   1.13980e-05   3.43610e-05   3.33320e-05   9.74760e-04   7.14720e-04   1.17870e-03   1.21710e-03   1.13030e-03   1.07850e-04   1.19040e-03   1.16820e-03   1.47840e-03   7.24540e-04   1.77480e-03   1.82930e-03   1.70610e-03   1.42920e-04   1.79080e-03   1.75840e-03  
10_124_9.slha 7.43720e+02   6.51900e+02   1.35440e+03   9.99970e-01   3.50150e-03   7.12760e-04   4.23900e-03   4.38700e-03   4.05070e-03   3.89160e-04   4.27620e-03   4.20500e-03   7.25280e-03   7.30330e-04   8.66370e-03   8.93610e-03   8.31800e-03   6.41130e-04   8.72750e-03   8.59100e-03   5.59750e-02   7.66980e-04   6.47540e-02   6.62720e-02   6.29430e-02   2.98110e-03   6.50110e-02   6.43130e-02   7.18350e-02   7.70180e-04   8.28510e-02   8.47290e-02   8.06470e-02   3.61080e-03   8.31440e-02   8.23200e-02  
10_125_1.slha 1.12280e+03   1.71200e+02   6.23030e+02   9.79190e-01   7.23240e-05   6.56010e-04   9.23970e-05   9.68490e-05   8.68810e-05   2.53020e-05   9.47450e-05   9.23730e-05   2.18610e-04   6.69660e-04   2.73700e-04   2.85320e-04   2.59120e-04   4.95190e-05   2.78210e-04   2.72390e-04   4.27810e-03   7.37930e-04   5.08190e-03   5.22790e-03   4.89860e-03   3.43090e-04   5.12000e-03   5.03630e-03   6.05890e-03   7.44600e-04   7.15760e-03   7.35350e-03   6.91320e-03   4.43230e-04   7.20700e-03   7.09440e-03  
10_125_4.slha 3.03920e+03   1.40230e+03   3.16330e+03  -1.10010e-02   7.58910e-14   6.60450e-03   0.00000e+00   0.00000e+00   0.00000e+00   0.00000e+00   0.00000e+00   0.00000e+00   3.59600e-11   5.13250e-04   5.81190e-11   6.53630e-11   5.07920e-11   1.92740e-10   8.00050e-11   6.35540e-11   1.31250e-07   6.75710e-04   1.74190e-07   1.84090e-07   1.62340e-07   2.21430e-07   2.02380e-07   1.79600e-07   3.26720e-07   6.73850e-04   4.29910e-07   4.53180e-07   4.01790e-07   3.91350e-07   4.78650e-07   4.39380e-07  
10_126_13.slha 2.22350e+03   6.07780e+02   2.69680e+03   7.18500e-04   4.04040e-09   6.48920e-04   5.75710e-09   6.21430e-09   5.24250e-09   1.74170e-08   7.73610e-09   6.13960e-09   2.82360e-08   6.81240e-04   3.85060e-08   4.10520e-08   3.55540e-08   9.36740e-08   4.98000e-08   4.05570e-08   8.70770e-06   6.62490e-04   1.11270e-05   1.16400e-05   1.04910e-05   3.88660e-06   1.15230e-05   1.11510e-05   1.72610e-05   6.63910e-04   2.18060e-05   2.27410e-05   2.06350e-05   5.92430e-06   2.23890e-05   2.17730e-05  
10_126_8.slha 1.50120e+03   2.64380e+03   3.02600e+03   9.99810e-01   1.85400e-06   6.66310e-04   2.46120e-06   2.60790e-06   2.28560e-06   2.06410e-06   2.71160e-06   2.51340e-06   8.26320e-06   6.63830e-04   1.07500e-05   1.13180e-05   1.00540e-05   5.19220e-06   1.13080e-05   1.08430e-05   4.52880e-04   7.05530e-04   5.49460e-04   5.67840e-04   5.25860e-04   6.09210e-05   5.55790e-04   5.44790e-04   7.14040e-04   7.17040e-04   8.59480e-04   8.86540e-04   8.24730e-04   8.17620e-05   8.68380e-04   8.51690e-04  
10_127_14.slha 1.70620e+03   2.03250e+03   2.17440e+03  -4.71510e-04   2.85460e-07   6.67980e-04   3.85620e-07   4.10630e-07   3.56570e-07   5.78130e-07   4.58740e-07   3.99990e-07   1.48070e-06   6.64460e-04   1.96890e-06   2.08580e-06   1.83020e-06   1.62140e-06   2.16590e-06   2.00960e-06   1.43250e-04   6.82250e-04   1.77140e-04   1.83830e-04   1.68700e-04   2.69560e-05   1.79780e-04   1.75930e-04   2.40360e-04   6.94140e-04   2.94510e-04   3.04920e-04   2.81320e-04   3.71060e-05   2.98300e-04   2.92140e-04  
10_127_7.slha 2.34170e+03   2.69030e+03   3.28030e+03   2.13950e-03   1.44420e-09   6.12510e-04   2.10400e-09   2.28750e-09   1.90050e-09   6.54540e-09   2.84380e-09   2.25590e-09   1.23130e-08   6.87850e-04   1.68610e-08   1.79900e-08   1.55390e-08   4.60770e-08   2.22690e-08   1.78450e-08   4.65340e-06   6.72080e-04   5.93300e-06   6.20550e-06   5.58980e-06   2.49320e-06   6.19860e-06   5.96400e-06   9.58800e-06   6.70080e-04   1.20770e-05   1.25900e-05   1.14220e-05   3.89920e-06   1.24720e-05   1.20870e-05  
10_128_15.slha 2.23360e+03   5.26590e+02   2.39220e+03   2.67160e-02   3.70960e-09   6.44260e-04   5.30910e-09   5.73750e-09   4.82940e-09   1.61150e-08   7.13830e-09   5.66440e-09   2.62830e-08   6.79900e-04   3.59590e-08   3.83630e-08   3.31820e-08   8.85500e-08   4.66070e-08   3.78920e-08   8.25020e-06   6.60890e-04   1.05760e-05   1.10720e-05   9.96600e-06   3.75390e-06   1.09600e-05   1.06020e-05   1.64080e-05   6.61920e-04   2.07950e-05   2.17020e-05   1.96680e-05   5.73430e-06   2.13610e-05   2.07690e-05  
10_128_19.slha 5.41590e+02   2.52890e+03   3.02370e+03   9.99230e-01   3.43830e-02   7.44440e-04   4.06450e-02   4.18470e-02   3.91580e-02   2.41880e-03   4.08600e-02   4.03370e-02   5.95500e-02   7.54170e-04   6.97760e-02   7.16810e-02   6.74610e-02   3.67850e-03   7.00830e-02   6.92800e-02   2.92040e-01   7.74460e-04   3.35730e-01   3.43140e-01   3.27680e-01   1.23520e-02   3.36280e-01   3.34210e-01   3.56660e-01   7.76120e-04   4.09450e-01   4.18260e-01   4.00070e-01   1.43060e-02   4.09950e-01   4.07770e-01  
10_129_11.slha 2.00630e+03   3.82190e+02   2.88010e+03   9.99980e-01   2.34970e-08   6.78060e-04   3.24970e-08   3.47850e-08   2.98850e-08   8.50450e-08   4.25750e-08   3.43410e-08   1.37250e-07   6.68870e-04   1.85960e-07   1.98040e-07   1.72050e-07   3.16300e-07   2.25830e-07   1.93580e-07   2.78510e-05   6.61560e-04   3.52520e-05   3.67820e-05   3.33560e-05   8.68780e-06   3.60930e-05   3.51630e-05   5.14170e-05   6.69560e-04   6.43800e-05   6.69830e-05   6.11290e-05   1.26230e-05   6.56010e-05   6.40590e-05  
10_129_14.slha 6.61310e+02   1.36500e+03   2.78360e+03   1.00000e+00   8.62600e-03   7.27220e-04   1.03350e-02   1.06710e-02   9.90880e-03   7.81170e-04   1.04090e-02   1.02500e-02   1.65790e-02   7.41390e-04   1.96340e-02   2.02140e-02   1.89050e-02   1.25320e-03   1.97550e-02   1.94750e-02   1.06020e-01   7.70980e-04   1.22200e-01   1.24980e-01   1.18990e-01   5.16830e-03   1.22580e-01   1.21470e-01   1.33300e-01   7.73540e-04   1.53280e-01   1.56660e-01   1.49440e-01   6.14300e-03   1.53690e-01   1.52430e-01  
10_12_18.slha 1.35580e+03   2.51930e+03   3.30000e+03   9.99960e-01   7.41130e-06   6.61020e-04   9.73590e-06   1.02820e-05   9.07540e-06   5.30290e-06   1.03200e-05   9.84600e-06   2.86610e-05   6.56740e-04   3.68430e-05   3.86630e-05   3.46010e-05   1.22450e-05   3.80370e-05   3.69230e-05   1.04840e-03   7.17220e-04   1.26450e-03   1.30510e-03   1.21320e-03   1.13880e-04   1.27690e-03   1.25310e-03   1.58430e-03   7.26760e-04   1.89770e-03   1.95530e-03   1.82500e-03   1.50720e-04   1.91460e-03   1.88020e-03  
10_12_2.slha 3.76810e+02   5.48140e+02   2.67870e+03   8.29920e-03   2.93480e-01   7.62660e-04   3.41360e-01   3.50300e-01   3.31120e-01   1.51400e-02   3.42170e-01   3.39530e-01   4.43810e-01   7.67630e-04   5.13770e-01   5.26490e-01   4.99660e-01   2.07210e-02   5.14610e-01   5.11370e-01   1.53070e+00   7.76720e-04   1.75960e+00   1.79710e+00   1.72370e+00   5.07670e-02   1.75810e+00   1.75620e+00   1.79780e+00   7.77200e-04   2.06680e+00   2.11000e+00   2.02640e+00   5.68420e-02   2.06430e+00   2.06370e+00  
10_130_6.slha 2.04380e+03   1.34860e+03   1.89920e+03   9.95030e-01   1.74040e-08   6.77750e-04   2.41820e-08   2.59130e-08   2.22100e-08   6.57040e-08   3.18950e-08   2.55980e-08   1.03570e-07   6.70280e-04   1.40520e-07   1.49690e-07   1.29970e-07   2.57690e-07   1.72800e-07   1.46610e-07   2.27520e-05   6.60890e-04   2.88480e-05   3.01130e-05   2.72800e-05   7.54610e-06   2.95830e-05   2.87960e-05   4.25210e-05   6.68140e-04   5.33170e-05   5.54930e-05   5.05970e-05   1.10500e-05   5.43860e-05   5.30790e-05  
10_130_8.slha 1.43220e+03   6.73930e+02   1.74370e+03   9.99970e-01   3.56270e-06   6.64190e-04   4.70370e-06   4.97570e-06   4.37590e-06   3.21260e-06   5.07820e-06   4.78030e-06   1.48790e-05   6.61050e-04   1.92320e-05   2.02130e-05   1.80240e-05   7.77950e-06   2.00290e-05   1.93350e-05   6.72570e-04   7.12080e-04   8.12730e-04   8.39180e-04   7.78850e-04   8.14470e-05   8.21380e-04   8.05560e-04   1.03910e-03   7.22740e-04   1.24630e-03   1.28450e-03   1.19730e-03   1.08540e-04   1.25830e-03   1.23480e-03  
10_131_30.slha 2.96690e+03   8.75260e+02   1.64680e+03   1.09580e-03   3.64810e-13   1.23570e-02   0.00000e+00   9.00020e-13   4.80760e-13   4.65280e-12   8.98580e-13   7.14280e-13   7.78950e-11   5.34520e-04   1.21890e-10   1.35660e-10   1.07530e-10   3.93840e-10   1.67070e-10   1.32710e-10   1.87200e-07   6.83530e-04   2.44970e-07   2.58070e-07   2.28850e-07   2.78800e-07   2.80340e-07   2.51810e-07   4.59540e-07   6.81730e-04   5.95850e-07   6.26010e-07   5.58350e-07   4.86600e-07   6.55650e-07   6.07320e-07  
10_131_8.slha 1.50250e+03   2.07630e+03   3.02070e+03   1.00000e+00   1.83000e-06   6.61910e-04   2.44500e-06   2.59460e-06   2.26830e-06   2.05750e-06   2.69470e-06   2.49730e-06   8.16690e-06   6.59540e-04   1.06920e-05   1.12730e-05   9.98950e-06   5.17760e-06   1.12480e-05   1.07850e-05   4.49330e-04   7.01810e-04   5.47830e-04   5.66660e-04   5.23950e-04   6.07350e-05   5.54120e-04   5.43180e-04   7.08730e-04   7.13530e-04   8.56980e-04   8.84660e-04   8.21840e-04   8.14910e-05   8.65820e-04   8.49240e-04  
10_132_2.slha 1.80070e+03   2.02080e+03   2.30370e+03  -4.13860e-02   1.26300e-07   6.68520e-04   1.72070e-07   1.83590e-07   1.58850e-07   3.22350e-07   2.12400e-07   1.79710e-07   6.84900e-07   6.63660e-04   9.19830e-07   9.77190e-07   8.53030e-07   9.66190e-07   1.04090e-06   9.44650e-07   8.51200e-05   6.72320e-04   1.06330e-04   1.10580e-04   1.01020e-04   1.88130e-05   1.08140e-04   1.05720e-04   1.47110e-04   6.83450e-04   1.81970e-04   1.88780e-04   1.73430e-04   2.62790e-05   1.84580e-04   1.80640e-04  
10_132_3.slha 1.69530e+03   7.24360e+02   2.51180e+03   1.00000e+00   3.14220e-07   6.70160e-04   4.22770e-07   4.49770e-07   3.91180e-07   6.16140e-07   5.00750e-07   4.38160e-07   1.61990e-06   6.66640e-04   2.14480e-06   2.26980e-06   1.99530e-06   1.71710e-06   2.35240e-06   2.18750e-06   1.52160e-04   6.85580e-04   1.87390e-04   1.94300e-04   1.78580e-04   2.80520e-05   1.90150e-04   1.86080e-04   2.54440e-04   6.97500e-04   3.10550e-04   3.21280e-04   2.96830e-04   3.85540e-05   3.14500e-04   3.08020e-04  
10_133_1.slha 2.48700e+03   6.87610e+02   1.06370e+03  -8.57590e-03   3.54350e-10   5.58120e-04   5.42330e-10   5.98920e-10   4.82410e-10   1.71690e-09   7.38000e-10   5.86400e-10   4.40290e-09   6.61440e-04   6.21350e-09   6.68120e-09   5.68190e-09   1.84610e-08   8.32570e-09   6.61140e-09   2.16770e-06   6.66060e-04   2.82200e-06   2.96620e-06   2.64690e-06   1.49840e-06   2.99060e-06   2.84970e-06   4.67890e-06   6.63190e-04   6.02180e-06   6.30860e-06   5.66960e-06   2.41750e-06   6.27720e-06   6.04810e-06  
10_133_3.slha 4.72740e+02   1.27080e+03   2.03600e+03   9.99960e-01   8.06100e-02   7.52820e-04   9.46050e-02   9.72580e-02   9.13980e-02   4.98170e-03   9.49940e-02   9.39560e-02   1.31790e-01   7.60400e-04   1.53560e-01   1.57580e-01   1.48830e-01   7.28040e-03   1.54070e-01   1.52600e-01   5.56920e-01   7.75760e-04   6.39860e-01   6.53770e-01   6.25410e-01   2.14640e-02   6.40300e-01   6.37590e-01   6.69050e-01   7.76900e-04   7.68080e-01   7.84440e-01   7.51490e-01   2.44850e-02   7.68320e-01   7.65690e-01  
10_134_12.slha 2.07030e+03   5.91930e+02   1.00640e+03   5.80360e-02   1.40840e-08   6.80200e-04   1.95270e-08   2.09180e-08   1.79320e-08   5.42910e-08   2.58620e-08   2.06940e-08   8.51190e-08   6.74950e-04   1.15020e-07   1.22410e-07   1.06440e-07   2.21720e-07   1.42680e-07   1.20190e-07   1.97350e-05   6.62830e-04   2.49730e-05   2.60610e-05   2.36150e-05   6.83240e-06   2.56420e-05   2.49410e-05   3.72030e-05   6.69170e-04   4.65690e-05   4.84590e-05   4.41910e-05   1.00660e-05   4.75450e-05   4.63790e-05  
10_134_14.slha 3.24110e+03   1.19820e+03   3.18590e+03  -2.76230e-03   1.72640e-16   5.61640e+00   0.00000e+00   0.00000e+00   0.00000e+00   0.00000e+00   0.00000e+00   0.00000e+00   2.83740e-12   5.72240e-04   4.91380e-12   5.66910e-12   4.19100e-12   2.09010e-11   6.82800e-12   5.41980e-12   5.00580e-08   6.80160e-04   6.66340e-08   7.04610e-08   6.20420e-08   1.12230e-07   8.08370e-08   6.92580e-08   1.28400e-07   6.77930e-04   1.69640e-07   1.79020e-07   1.58310e-07   2.06750e-07   1.95960e-07   1.74690e-07  
